starttime,day,month,year,quarter,hour,minute
8/17/2015 8:14,17,8,2015,3,8,14
6/29/2015 12:30,29,6,2015,2,12,30
5/17/2015 14:30,17,5,2015,2,14,30
6/1/2015 7:57,1,6,2015,2,7,57
8/3/2015 17:02,3,8,2015,3,17,2
5/23/2015 13:05,23,5,2015,2,13,5
7/7/2015 8:16,7,7,2015,3,8,16
9/9/2015 17:16,9,9,2015,3,17,16
8/9/2015 12:22,9,8,2015,3,12,22
3/18/2015 20:52,18,3,2015,1,20,52
7/28/2015 21:00,28,7,2015,3,21,0
5/27/2015 17:14,27,5,2015,2,17,14
9/10/2015 16:20,10,9,2015,3,16,20
2/9/2015 7:53,9,2,2015,1,7,53
9/22/2015 15:54,22,9,2015,3,15,54
10/30/2014 8:06,30,10,2014,4,8,6
6/1/2015 13:46,1,6,2015,2,13,46
3/25/2015 7:58,25,3,2015,1,7,58
11/17/2014 7:59,17,11,2014,4,7,59
1/17/2015 21:52,17,1,2015,1,21,52
9/6/2015 12:56,6,9,2015,3,12,56
11/2/2014 13:04,2,11,2014,4,13,4
4/7/2015 17:46,7,4,2015,2,17,46
4/15/2015 10:16,15,4,2015,2,10,16
7/15/2015 17:15,15,7,2015,3,17,15
7/21/2015 14:15,21,7,2015,3,14,15
7/8/2015 17:53,8,7,2015,3,17,53
8/18/2015 10:54,18,8,2015,3,10,54
7/30/2015 11:49,30,7,2015,3,11,49
2/16/2015 13:09,16,2,2015,1,13,9
7/4/2015 22:06,4,7,2015,3,22,6
3/6/2015 16:06,6,3,2015,1,16,6
9/20/2015 12:06,20,9,2015,3,12,6
9/24/2015 16:57,24,9,2015,3,16,57
12/25/2014 17:21,25,12,2014,4,17,21
5/29/2015 14:35,29,5,2015,2,14,35
6/28/2015 10:01,28,6,2015,2,10,1
6/27/2015 18:08,27,6,2015,2,18,8
12/15/2014 12:51,15,12,2014,4,12,51
7/26/2015 10:45,26,7,2015,3,10,45
5/9/2015 15:05,9,5,2015,2,15,5
10/12/2015 8:48,12,10,2015,4,8,48
7/9/2015 21:18,9,7,2015,3,21,18
2/13/2015 22:06,13,2,2015,1,22,6
4/18/2015 7:25,18,4,2015,2,7,25
7/19/2015 13:59,19,7,2015,3,13,59
3/13/2015 17:55,13,3,2015,1,17,55
9/18/2015 16:06,18,9,2015,3,16,6
7/30/2015 10:19,30,7,2015,3,10,19
8/18/2015 17:45,18,8,2015,3,17,45
1/13/2015 13:47,13,1,2015,1,13,47
3/4/2015 16:29,4,3,2015,1,16,29
4/20/2015 10:05,20,4,2015,2,10,5
4/15/2015 16:04,15,4,2015,2,16,4
3/2/2015 22:10,2,3,2015,1,22,10
10/28/2014 16:42,28,10,2014,4,16,42
7/14/2015 15:42,14,7,2015,3,15,42
12/11/2014 9:28,11,12,2014,4,9,28
7/24/2015 8:49,24,7,2015,3,8,49
3/10/2015 8:49,10,3,2015,1,8,49
3/7/2015 16:25,7,3,2015,1,16,25
11/14/2014 9:49,14,11,2014,4,9,49
7/30/2015 12:35,30,7,2015,3,12,35
4/22/2015 16:58,22,4,2015,2,16,58
5/4/2015 16:44,4,5,2015,2,16,44
1/15/2015 11:50,15,1,2015,1,11,50
3/28/2015 19:02,28,3,2015,1,19,2
9/4/2015 12:20,4,9,2015,3,12,20
11/22/2014 17:46,22,11,2014,4,17,46
8/24/2015 14:25,24,8,2015,3,14,25
12/9/2014 12:37,9,12,2014,4,12,37
10/1/2015 20:34,1,10,2015,4,20,34
3/7/2015 12:56,7,3,2015,1,12,56
5/14/2015 18:01,14,5,2015,2,18,1
8/23/2015 10:36,23,8,2015,3,10,36
7/13/2015 14:30,13,7,2015,3,14,30
1/12/2015 7:33,12,1,2015,1,7,33
9/12/2015 14:28,12,9,2015,3,14,28
5/3/2015 16:40,3,5,2015,2,16,40
1/13/2015 17:56,13,1,2015,1,17,56
7/12/2015 19:57,12,7,2015,3,19,57
11/30/2014 20:18,30,11,2014,4,20,18
9/2/2015 8:49,2,9,2015,3,8,49
1/29/2015 16:45,29,1,2015,1,16,45
8/7/2015 8:57,7,8,2015,3,8,57
1/20/2015 11:58,20,1,2015,1,11,58
9/22/2015 8:15,22,9,2015,3,8,15
2/24/2015 11:40,24,2,2015,1,11,40
11/14/2014 18:05,14,11,2014,4,18,5
8/7/2015 17:19,7,8,2015,3,17,19
6/20/2015 15:47,20,6,2015,2,15,47
12/12/2014 18:54,12,12,2014,4,18,54
8/25/2015 10:07,25,8,2015,3,10,7
4/21/2015 14:06,21,4,2015,2,14,6
12/4/2014 11:09,4,12,2014,4,11,9
7/9/2015 9:35,9,7,2015,3,9,35
2/17/2015 12:36,17,2,2015,1,12,36
9/26/2015 14:45,26,9,2015,3,14,45
3/20/2015 13:18,20,3,2015,1,13,18
7/8/2015 20:36,8,7,2015,3,20,36
4/21/2015 18:09,21,4,2015,2,18,9
5/22/2015 12:24,22,5,2015,2,12,24
4/22/2015 18:02,22,4,2015,2,18,2
7/6/2015 14:16,6,7,2015,3,14,16
6/15/2015 15:46,15,6,2015,2,15,46
10/18/2014 12:15,18,10,2014,4,12,15
12/12/2014 11:37,12,12,2014,4,11,37
5/19/2015 16:00,19,5,2015,2,16,0
11/24/2014 17:54,24,11,2014,4,17,54
8/15/2015 12:29,15,8,2015,3,12,29
4/20/2015 14:29,20,4,2015,2,14,29
1/28/2015 19:29,28,1,2015,1,19,29
4/3/2015 18:17,3,4,2015,2,18,17
5/3/2015 15:17,3,5,2015,2,15,17
9/28/2015 8:03,28,9,2015,3,8,3
11/4/2014 20:32,4,11,2014,4,20,32
5/2/2015 15:56,2,5,2015,2,15,56
6/21/2015 15:09,21,6,2015,2,15,9
2/16/2015 17:34,16,2,2015,1,17,34
5/17/2015 17:28,17,5,2015,2,17,28
9/17/2015 7:49,17,9,2015,3,7,49
2/18/2015 7:46,18,2,2015,1,7,46
6/10/2015 19:48,10,6,2015,2,19,48
12/29/2014 11:44,29,12,2014,4,11,44
5/9/2015 14:21,9,5,2015,2,14,21
2/12/2015 9:11,12,2,2015,1,9,11
11/20/2014 17:16,20,11,2014,4,17,16
6/2/2015 17:59,2,6,2015,2,17,59
8/27/2015 17:25,27,8,2015,3,17,25
8/27/2015 13:12,27,8,2015,3,13,12
3/7/2015 14:57,7,3,2015,1,14,57
5/8/2015 16:48,8,5,2015,2,16,48
5/17/2015 10:41,17,5,2015,2,10,41
2/19/2015 8:32,19,2,2015,1,8,32
6/17/2015 9:57,17,6,2015,2,9,57
11/20/2014 19:00,20,11,2014,4,19,0
3/12/2015 10:02,12,3,2015,1,10,2
7/5/2015 11:28,5,7,2015,3,11,28
3/5/2015 13:10,5,3,2015,1,13,10
1/21/2015 12:11,21,1,2015,1,12,11
5/25/2015 16:18,25,5,2015,2,16,18
9/29/2015 17:29,29,9,2015,3,17,29
9/2/2015 10:45,2,9,2015,3,10,45
11/8/2014 23:39,8,11,2014,4,23,39
11/18/2014 17:19,18,11,2014,4,17,19
12/12/2014 13:37,12,12,2014,4,13,37
8/9/2015 14:11,9,8,2015,3,14,11
4/19/2015 7:38,19,4,2015,2,7,38
5/9/2015 23:20,9,5,2015,2,23,20
7/5/2015 17:59,5,7,2015,3,17,59
2/22/2015 10:57,22,2,2015,1,10,57
7/3/2015 14:33,3,7,2015,3,14,33
12/11/2014 17:27,11,12,2014,4,17,27
7/1/2015 8:33,1,7,2015,3,8,33
11/9/2014 13:56,9,11,2014,4,13,56
8/5/2015 19:57,5,8,2015,3,19,57
2/5/2015 18:24,5,2,2015,1,18,24
2/9/2015 17:48,9,2,2015,1,17,48
2/21/2015 17:05,21,2,2015,1,17,5
5/10/2015 13:36,10,5,2015,2,13,36
7/7/2015 16:12,7,7,2015,3,16,12
2/8/2015 20:42,8,2,2015,1,20,42
4/25/2015 14:09,25,4,2015,2,14,9
7/31/2015 6:31,31,7,2015,3,6,31
1/29/2015 15:35,29,1,2015,1,15,35
5/11/2015 14:22,11,5,2015,2,14,22
8/31/2015 17:31,31,8,2015,3,17,31
12/11/2014 13:54,11,12,2014,4,13,54
1/29/2015 18:40,29,1,2015,1,18,40
6/5/2015 18:48,5,6,2015,2,18,48
5/8/2015 4:09,8,5,2015,2,4,9
6/15/2015 13:50,15,6,2015,2,13,50
4/28/2015 0:31,28,4,2015,2,0,31
4/18/2015 11:34,18,4,2015,2,11,34
4/4/2015 13:05,4,4,2015,2,13,5
6/7/2015 8:31,7,6,2015,2,8,31
5/22/2015 15:35,22,5,2015,2,15,35
4/5/2015 15:59,5,4,2015,2,15,59
6/20/2015 15:21,20,6,2015,2,15,21
9/4/2015 13:27,4,9,2015,3,13,27
11/5/2014 11:10,5,11,2014,4,11,10
6/8/2015 10:05,8,6,2015,2,10,5
10/27/2014 13:21,27,10,2014,4,13,21
11/25/2014 12:22,25,11,2014,4,12,22
8/1/2015 15:16,1,8,2015,3,15,16
4/13/2015 13:28,13,4,2015,2,13,28
8/18/2015 15:42,18,8,2015,3,15,42
7/5/2015 18:13,5,7,2015,3,18,13
5/10/2015 12:11,10,5,2015,2,12,11
3/19/2015 10:17,19,3,2015,1,10,17
5/20/2015 17:27,20,5,2015,2,17,27
6/19/2015 16:35,19,6,2015,2,16,35
11/7/2014 17:58,7,11,2014,4,17,58
7/11/2015 10:06,11,7,2015,3,10,6
8/25/2015 13:55,25,8,2015,3,13,55
9/21/2015 8:17,21,9,2015,3,8,17
5/19/2015 23:29,19,5,2015,2,23,29
4/27/2015 18:22,27,4,2015,2,18,22
6/7/2015 1:25,7,6,2015,2,1,25
3/2/2015 9:58,2,3,2015,1,9,58
4/21/2015 11:37,21,4,2015,2,11,37
10/6/2015 16:39,6,10,2015,4,16,39
9/11/2015 14:14,11,9,2015,3,14,14
5/2/2015 13:37,2,5,2015,2,13,37
2/14/2015 13:05,14,2,2015,1,13,5
1/3/2015 17:49,3,1,2015,1,17,49
8/27/2015 15:14,27,8,2015,3,15,14
3/30/2015 8:28,30,3,2015,1,8,28
5/15/2015 9:00,15,5,2015,2,9,0
7/9/2015 17:35,9,7,2015,3,17,35
9/12/2015 6:55,12,9,2015,3,6,55
12/30/2014 8:09,30,12,2014,4,8,9
12/31/2014 10:45,31,12,2014,4,10,45
10/17/2014 19:06,17,10,2014,4,19,6
2/25/2015 14:37,25,2,2015,1,14,37
8/16/2015 14:05,16,8,2015,3,14,5
10/26/2014 13:38,26,10,2014,4,13,38
5/30/2015 16:59,30,5,2015,2,16,59
1/30/2015 8:37,30,1,2015,1,8,37
8/4/2015 10:38,4,8,2015,3,10,38
6/30/2015 15:24,30,6,2015,2,15,24
6/20/2015 17:19,20,6,2015,2,17,19
9/11/2015 11:48,11,9,2015,3,11,48
1/16/2015 7:29,16,1,2015,1,7,29
9/19/2015 13:47,19,9,2015,3,13,47
3/19/2015 14:15,19,3,2015,1,14,15
5/9/2015 11:31,9,5,2015,2,11,31
5/13/2015 16:08,13,5,2015,2,16,8
10/11/2015 9:02,11,10,2015,4,9,2
8/10/2015 11:39,10,8,2015,3,11,39
6/9/2015 15:50,9,6,2015,2,15,50
12/8/2014 11:32,8,12,2014,4,11,32
8/28/2015 12:09,28,8,2015,3,12,9
5/3/2015 15:21,3,5,2015,2,15,21
12/14/2014 13:04,14,12,2014,4,13,4
8/10/2015 8:51,10,8,2015,3,8,51
1/9/2015 13:15,9,1,2015,1,13,15
1/14/2015 18:34,14,1,2015,1,18,34
5/26/2015 17:23,26,5,2015,2,17,23
5/9/2015 11:35,9,5,2015,2,11,35
10/1/2015 6:36,1,10,2015,4,6,36
8/3/2015 13:34,3,8,2015,3,13,34
8/6/2015 12:07,6,8,2015,3,12,7
6/4/2015 7:37,4,6,2015,2,7,37
5/28/2015 16:12,28,5,2015,2,16,12
9/15/2015 15:52,15,9,2015,3,15,52
4/25/2015 12:13,25,4,2015,2,12,13
5/20/2015 7:35,20,5,2015,2,7,35
9/28/2015 11:02,28,9,2015,3,11,2
4/25/2015 17:31,25,4,2015,2,17,31
4/7/2015 19:32,7,4,2015,2,19,32
11/12/2014 9:58,12,11,2014,4,9,58
3/4/2015 7:48,4,3,2015,1,7,48
12/2/2014 12:28,2,12,2014,4,12,28
2/1/2015 12:54,1,2,2015,1,12,54
5/8/2015 18:06,8,5,2015,2,18,6
11/24/2014 19:11,24,11,2014,4,19,11
10/17/2014 18:33,17,10,2014,4,18,33
11/4/2014 18:45,4,11,2014,4,18,45
9/12/2015 17:01,12,9,2015,3,17,1
8/18/2015 14:37,18,8,2015,3,14,37
4/21/2015 12:39,21,4,2015,2,12,39
8/1/2015 15:48,1,8,2015,3,15,48
8/24/2015 18:46,24,8,2015,3,18,46
7/25/2015 15:07,25,7,2015,3,15,7
7/6/2015 16:42,6,7,2015,3,16,42
7/27/2015 14:01,27,7,2015,3,14,1
7/14/2015 18:54,14,7,2015,3,18,54
10/4/2015 14:45,4,10,2015,4,14,45
10/13/2014 17:31,13,10,2014,4,17,31
2/10/2015 7:54,10,2,2015,1,7,54
7/19/2015 23:11,19,7,2015,3,23,11
3/10/2015 18:52,10,3,2015,1,18,52
6/20/2015 15:10,20,6,2015,2,15,10
8/4/2015 13:46,4,8,2015,3,13,46
7/30/2015 9:54,30,7,2015,3,9,54
4/5/2015 14:15,5,4,2015,2,14,15
10/21/2014 17:18,21,10,2014,4,17,18
11/11/2014 20:40,11,11,2014,4,20,40
10/13/2014 16:44,13,10,2014,4,16,44
9/4/2015 15:38,4,9,2015,3,15,38
7/26/2015 22:20,26,7,2015,3,22,20
7/8/2015 19:31,8,7,2015,3,19,31
4/21/2015 12:05,21,4,2015,2,12,5
5/4/2015 7:13,4,5,2015,2,7,13
7/9/2015 7:09,9,7,2015,3,7,9
6/9/2015 15:52,9,6,2015,2,15,52
6/29/2015 8:13,29,6,2015,2,8,13
7/29/2015 7:56,29,7,2015,3,7,56
3/18/2015 9:42,18,3,2015,1,9,42
7/30/2015 7:22,30,7,2015,3,7,22
5/11/2015 12:38,11,5,2015,2,12,38
8/10/2015 17:24,10,8,2015,3,17,24
4/6/2015 6:42,6,4,2015,2,6,42
10/7/2015 18:06,7,10,2015,4,18,6
6/24/2015 12:11,24,6,2015,2,12,11
9/30/2015 22:45,30,9,2015,3,22,45
8/14/2015 10:33,14,8,2015,3,10,33
7/12/2015 19:59,12,7,2015,3,19,59
8/4/2015 13:25,4,8,2015,3,13,25
8/6/2015 8:39,6,8,2015,3,8,39
10/20/2014 8:17,20,10,2014,4,8,17
7/7/2015 10:14,7,7,2015,3,10,14
12/11/2014 19:06,11,12,2014,4,19,6
6/10/2015 7:24,10,6,2015,2,7,24
4/4/2015 17:25,4,4,2015,2,17,25
10/27/2014 18:58,27,10,2014,4,18,58
11/17/2014 22:38,17,11,2014,4,22,38
7/31/2015 7:15,31,7,2015,3,7,15
5/4/2015 8:53,4,5,2015,2,8,53
8/10/2015 17:58,10,8,2015,3,17,58
3/23/2015 8:52,23,3,2015,1,8,52
2/19/2015 6:00,19,2,2015,1,6,0
4/18/2015 14:13,18,4,2015,2,14,13
11/10/2014 12:02,10,11,2014,4,12,2
11/17/2014 16:28,17,11,2014,4,16,28
10/26/2014 12:32,26,10,2014,4,12,32
6/21/2015 22:04,21,6,2015,2,22,4
8/18/2015 19:14,18,8,2015,3,19,14
11/15/2014 11:06,15,11,2014,4,11,6
8/1/2015 15:16,1,8,2015,3,15,16
6/28/2015 15:28,28,6,2015,2,15,28
7/13/2015 16:57,13,7,2015,3,16,57
5/7/2015 15:13,7,5,2015,2,15,13
2/25/2015 16:59,25,2,2015,1,16,59
9/10/2015 8:46,10,9,2015,3,8,46
6/16/2015 9:46,16,6,2015,2,9,46
7/26/2015 19:25,26,7,2015,3,19,25
4/21/2015 14:46,21,4,2015,2,14,46
12/1/2014 13:13,1,12,2014,4,13,13
3/19/2015 18:53,19,3,2015,1,18,53
8/25/2015 19:50,25,8,2015,3,19,50
1/28/2015 14:45,28,1,2015,1,14,45
7/20/2015 13:30,20,7,2015,3,13,30
5/23/2015 20:58,23,5,2015,2,20,58
8/26/2015 21:10,26,8,2015,3,21,10
12/10/2014 7:11,10,12,2014,4,7,11
7/7/2015 18:22,7,7,2015,3,18,22
3/27/2015 15:52,27,3,2015,1,15,52
1/13/2015 19:28,13,1,2015,1,19,28
8/27/2015 15:46,27,8,2015,3,15,46
8/27/2015 21:08,27,8,2015,3,21,8
10/27/2014 14:57,27,10,2014,4,14,57
4/29/2015 16:18,29,4,2015,2,16,18
11/21/2014 16:14,21,11,2014,4,16,14
6/22/2015 14:02,22,6,2015,2,14,2
11/19/2014 10:00,19,11,2014,4,10,0
8/9/2015 12:20,9,8,2015,3,12,20
12/19/2014 17:12,19,12,2014,4,17,12
12/12/2014 13:00,12,12,2014,4,13,0
8/8/2015 20:02,8,8,2015,3,20,2
8/4/2015 11:27,4,8,2015,3,11,27
3/8/2015 12:38,8,3,2015,1,12,38
4/20/2015 19:56,20,4,2015,2,19,56
10/30/2014 11:25,30,10,2014,4,11,25
4/15/2015 7:35,15,4,2015,2,7,35
3/12/2015 14:35,12,3,2015,1,14,35
6/8/2015 10:20,8,6,2015,2,10,20
7/7/2015 18:15,7,7,2015,3,18,15
2/13/2015 15:48,13,2,2015,1,15,48
7/10/2015 18:24,10,7,2015,3,18,24
10/25/2014 12:10,25,10,2014,4,12,10
10/29/2014 16:38,29,10,2014,4,16,38
7/2/2015 11:59,2,7,2015,3,11,59
6/10/2015 4:27,10,6,2015,2,4,27
2/13/2015 13:19,13,2,2015,1,13,19
7/7/2015 17:49,7,7,2015,3,17,49
5/18/2015 20:01,18,5,2015,2,20,1
3/7/2015 13:57,7,3,2015,1,13,57
8/18/2015 20:06,18,8,2015,3,20,6
6/10/2015 15:59,10,6,2015,2,15,59
4/18/2015 19:15,18,4,2015,2,19,15
7/26/2015 13:56,26,7,2015,3,13,56
12/8/2014 8:23,8,12,2014,4,8,23
5/30/2015 17:37,30,5,2015,2,17,37
9/24/2015 18:26,24,9,2015,3,18,26
4/21/2015 8:36,21,4,2015,2,8,36
5/15/2015 11:14,15,5,2015,2,11,14
8/5/2015 17:52,5,8,2015,3,17,52
8/7/2015 16:23,7,8,2015,3,16,23
4/9/2015 22:18,9,4,2015,2,22,18
2/28/2015 10:52,28,2,2015,1,10,52
7/2/2015 13:14,2,7,2015,3,13,14
4/16/2015 17:09,16,4,2015,2,17,9
1/7/2015 9:56,7,1,2015,1,9,56
5/20/2015 15:26,20,5,2015,2,15,26
7/24/2015 15:10,24,7,2015,3,15,10
8/7/2015 17:04,7,8,2015,3,17,4
5/19/2015 16:54,19,5,2015,2,16,54
8/6/2015 14:06,6,8,2015,3,14,6
9/5/2015 6:01,5,9,2015,3,6,1
8/13/2015 21:05,13,8,2015,3,21,5
6/23/2015 15:12,23,6,2015,2,15,12
6/24/2015 15:57,24,6,2015,2,15,57
7/15/2015 6:42,15,7,2015,3,6,42
7/7/2015 12:56,7,7,2015,3,12,56
8/12/2015 11:44,12,8,2015,3,11,44
5/24/2015 12:51,24,5,2015,2,12,51
5/16/2015 14:30,16,5,2015,2,14,30
8/27/2015 6:45,27,8,2015,3,6,45
11/24/2014 9:24,24,11,2014,4,9,24
7/16/2015 7:58,16,7,2015,3,7,58
9/29/2015 14:23,29,9,2015,3,14,23
6/13/2015 17:12,13,6,2015,2,17,12
9/30/2015 15:13,30,9,2015,3,15,13
7/20/2015 15:13,20,7,2015,3,15,13
10/25/2014 18:33,25,10,2014,4,18,33
6/10/2015 12:32,10,6,2015,2,12,32
9/18/2015 9:16,18,9,2015,3,9,16
5/26/2015 7:52,26,5,2015,2,7,52
8/16/2015 11:21,16,8,2015,3,11,21
6/18/2015 18:01,18,6,2015,2,18,1
9/2/2015 7:28,2,9,2015,3,7,28
7/19/2015 12:31,19,7,2015,3,12,31
5/3/2015 10:10,3,5,2015,2,10,10
8/9/2015 8:31,9,8,2015,3,8,31
7/22/2015 9:42,22,7,2015,3,9,42
5/4/2015 23:35,4,5,2015,2,23,35
3/25/2015 20:14,25,3,2015,1,20,14
9/6/2015 1:56,6,9,2015,3,1,56
7/9/2015 22:19,9,7,2015,3,22,19
6/17/2015 19:34,17,6,2015,2,19,34
7/13/2015 15:55,13,7,2015,3,15,55
9/13/2015 17:37,13,9,2015,3,17,37
11/30/2014 16:07,30,11,2014,4,16,7
12/10/2014 18:34,10,12,2014,4,18,34
12/22/2014 17:54,22,12,2014,4,17,54
9/17/2015 9:26,17,9,2015,3,9,26
7/20/2015 19:32,20,7,2015,3,19,32
7/18/2015 8:16,18,7,2015,3,8,16
1/5/2015 17:40,5,1,2015,1,17,40
8/15/2015 11:19,15,8,2015,3,11,19
6/15/2015 7:08,15,6,2015,2,7,8
8/31/2015 8:33,31,8,2015,3,8,33
11/7/2014 7:34,7,11,2014,4,7,34
7/17/2015 7:52,17,7,2015,3,7,52
3/17/2015 16:09,17,3,2015,1,16,9
7/5/2015 11:38,5,7,2015,3,11,38
5/8/2015 13:58,8,5,2015,2,13,58
7/3/2015 22:26,3,7,2015,3,22,26
8/1/2015 1:05,1,8,2015,3,1,5
11/10/2014 12:22,10,11,2014,4,12,22
10/21/2014 11:52,21,10,2014,4,11,52
6/13/2015 7:19,13,6,2015,2,7,19
6/17/2015 10:21,17,6,2015,2,10,21
9/14/2015 14:59,14,9,2015,3,14,59
5/20/2015 10:11,20,5,2015,2,10,11
9/20/2015 10:41,20,9,2015,3,10,41
1/15/2015 8:29,15,1,2015,1,8,29
3/20/2015 16:20,20,3,2015,1,16,20
12/9/2014 18:28,9,12,2014,4,18,28
6/21/2015 9:31,21,6,2015,2,9,31
6/6/2015 16:31,6,6,2015,2,16,31
4/23/2015 17:00,23,4,2015,2,17,0
4/7/2015 9:28,7,4,2015,2,9,28
5/17/2015 15:07,17,5,2015,2,15,7
4/14/2015 18:32,14,4,2015,2,18,32
6/2/2015 18:46,2,6,2015,2,18,46
5/24/2015 15:34,24,5,2015,2,15,34
1/21/2015 18:10,21,1,2015,1,18,10
7/5/2015 16:50,5,7,2015,3,16,50
8/1/2015 21:12,1,8,2015,3,21,12
2/17/2015 16:42,17,2,2015,1,16,42
2/22/2015 9:31,22,2,2015,1,9,31
1/14/2015 16:27,14,1,2015,1,16,27
5/31/2015 12:49,31,5,2015,2,12,49
8/21/2015 13:51,21,8,2015,3,13,51
5/15/2015 11:37,15,5,2015,2,11,37
3/11/2015 8:12,11,3,2015,1,8,12
3/15/2015 2:17,15,3,2015,1,2,17
6/10/2015 10:24,10,6,2015,2,10,24
5/30/2015 20:27,30,5,2015,2,20,27
8/9/2015 19:48,9,8,2015,3,19,48
6/12/2015 22:16,12,6,2015,2,22,16
7/31/2015 17:41,31,7,2015,3,17,41
9/19/2015 11:20,19,9,2015,3,11,20
5/23/2015 2:53,23,5,2015,2,2,53
7/29/2015 18:17,29,7,2015,3,18,17
5/18/2015 18:10,18,5,2015,2,18,10
11/8/2014 14:27,8,11,2014,4,14,27
7/6/2015 14:58,6,7,2015,3,14,58
1/31/2015 17:12,31,1,2015,1,17,12
6/9/2015 18:02,9,6,2015,2,18,2
10/24/2014 19:20,24,10,2014,4,19,20
5/30/2015 15:17,30,5,2015,2,15,17
9/17/2015 19:37,17,9,2015,3,19,37
7/15/2015 19:09,15,7,2015,3,19,9
8/8/2015 21:21,8,8,2015,3,21,21
4/1/2015 8:22,1,4,2015,2,8,22
8/3/2015 13:58,3,8,2015,3,13,58
5/25/2015 13:03,25,5,2015,2,13,3
6/12/2015 13:28,12,6,2015,2,13,28
11/9/2014 10:12,9,11,2014,4,10,12
11/5/2014 15:07,5,11,2014,4,15,7
8/24/2015 12:21,24,8,2015,3,12,21
3/19/2015 10:50,19,3,2015,1,10,50
6/20/2015 23:54,20,6,2015,2,23,54
6/22/2015 14:02,22,6,2015,2,14,2
8/2/2015 7:42,2,8,2015,3,7,42
2/1/2015 2:03,1,2,2015,1,2,3
6/24/2015 9:50,24,6,2015,2,9,50
8/12/2015 9:44,12,8,2015,3,9,44
7/21/2015 19:31,21,7,2015,3,19,31
5/30/2015 13:56,30,5,2015,2,13,56
9/8/2015 12:52,8,9,2015,3,12,52
8/5/2015 13:06,5,8,2015,3,13,6
9/5/2015 12:53,5,9,2015,3,12,53
8/30/2015 13:36,30,8,2015,3,13,36
5/31/2015 12:43,31,5,2015,2,12,43
4/23/2015 22:31,23,4,2015,2,22,31
6/22/2015 6:02,22,6,2015,2,6,2
3/21/2015 18:29,21,3,2015,1,18,29
4/4/2015 13:07,4,4,2015,2,13,7
2/11/2015 9:12,11,2,2015,1,9,12
7/8/2015 8:21,8,7,2015,3,8,21
9/16/2015 16:02,16,9,2015,3,16,2
6/18/2015 21:09,18,6,2015,2,21,9
7/4/2015 7:46,4,7,2015,3,7,46
3/6/2015 16:03,6,3,2015,1,16,3
2/18/2015 9:13,18,2,2015,1,9,13
6/27/2015 12:03,27,6,2015,2,12,3
3/19/2015 11:07,19,3,2015,1,11,7
6/2/2015 16:30,2,6,2015,2,16,30
10/28/2014 10:58,28,10,2014,4,10,58
7/11/2015 17:20,11,7,2015,3,17,20
9/16/2015 15:46,16,9,2015,3,15,46
4/13/2015 10:57,13,4,2015,2,10,57
7/3/2015 15:47,3,7,2015,3,15,47
9/18/2015 19:00,18,9,2015,3,19,0
12/20/2014 19:16,20,12,2014,4,19,16
8/1/2015 17:35,1,8,2015,3,17,35
10/13/2014 18:36,13,10,2014,4,18,36
8/9/2015 19:57,9,8,2015,3,19,57
6/13/2015 14:47,13,6,2015,2,14,47
10/12/2015 8:44,12,10,2015,4,8,44
7/16/2015 19:20,16,7,2015,3,19,20
5/12/2015 12:15,12,5,2015,2,12,15
7/31/2015 14:47,31,7,2015,3,14,47
12/9/2014 12:29,9,12,2014,4,12,29
6/22/2015 8:34,22,6,2015,2,8,34
4/26/2015 16:18,26,4,2015,2,16,18
3/16/2015 13:58,16,3,2015,1,13,58
5/2/2015 19:12,2,5,2015,2,19,12
7/27/2015 8:19,27,7,2015,3,8,19
8/24/2015 15:56,24,8,2015,3,15,56
11/8/2014 7:58,8,11,2014,4,7,58
2/24/2015 7:24,24,2,2015,1,7,24
8/5/2015 9:08,5,8,2015,3,9,8
10/23/2014 11:27,23,10,2014,4,11,27
11/3/2014 9:09,3,11,2014,4,9,9
9/1/2015 17:29,1,9,2015,3,17,29
8/10/2015 17:07,10,8,2015,3,17,7
10/31/2014 14:17,31,10,2014,4,14,17
7/30/2015 11:19,30,7,2015,3,11,19
10/8/2015 21:18,8,10,2015,4,21,18
10/9/2015 17:31,9,10,2015,4,17,31
10/11/2015 13:32,11,10,2015,4,13,32
7/13/2015 16:11,13,7,2015,3,16,11
10/16/2014 21:28,16,10,2014,4,21,28
6/23/2015 14:42,23,6,2015,2,14,42
9/9/2015 10:42,9,9,2015,3,10,42
4/30/2015 15:36,30,4,2015,2,15,36
11/8/2014 12:40,8,11,2014,4,12,40
10/27/2014 17:53,27,10,2014,4,17,53
8/18/2015 7:53,18,8,2015,3,7,53
9/11/2015 8:38,11,9,2015,3,8,38
2/14/2015 14:12,14,2,2015,1,14,12
3/4/2015 16:57,4,3,2015,1,16,57
7/16/2015 8:01,16,7,2015,3,8,1
11/24/2014 20:31,24,11,2014,4,20,31
3/10/2015 16:57,10,3,2015,1,16,57
3/11/2015 11:24,11,3,2015,1,11,24
3/18/2015 16:43,18,3,2015,1,16,43
4/25/2015 17:27,25,4,2015,2,17,27
7/5/2015 12:22,5,7,2015,3,12,22
8/11/2015 6:32,11,8,2015,3,6,32
11/8/2014 18:20,8,11,2014,4,18,20
10/8/2015 9:52,8,10,2015,4,9,52
1/18/2015 17:05,18,1,2015,1,17,5
4/25/2015 16:30,25,4,2015,2,16,30
3/27/2015 8:24,27,3,2015,1,8,24
4/9/2015 7:00,9,4,2015,2,7,0
